,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Employment Labor Force,Poverty Rate,Brand,Store Number,Store Name,Ownership Type,Street Address,City,State/Province,Country,Postcode,Phone Number,Timezone,Longitude,Latitude,Employment_PCT,Recommended,Another_Store_Present
10507,27837,5928.0,37.0,59250.0,26541.0,599.0,3125.0,10.104588394062079,,,,,,,,,,,,,,52.71592442645074,Y,0
10520,27852,2712.0,42.8,44054.0,21455.0,261.0,1294.0,9.623893805309734,,,,,,,,,,,,,,47.71386430678466,Y,0
10522,27855,5717.0,42.4,40467.0,20577.0,1099.0,2828.0,19.22336889977261,,,,,,,,,,,,,,49.46650341087983,Y,0
10523,27856,16898.0,40.6,46719.0,21828.0,2516.0,8388.0,14.88933601609658,,,,,,,,,,,,,,49.63901053379098,Y,0
10534,27863,12174.0,37.6,55596.0,22175.0,1587.0,6742.0,13.03597831444061,,,,,,,,,,,,,,55.3803187120092,Y,0
10551,27883,3365.0,40.5,42845.0,21437.0,572.0,1648.0,16.99851411589896,,,,,,,,,,,,,,48.974739970282315,Y,0
10558,27891,5228.0,43.7,42038.0,20327.0,975.0,2770.0,18.649579188982404,,,,,,,,,,,,,,52.98393267023719,Y,0
10571,27921,4592.0,38.8,52784.0,26065.0,350.0,2298.0,7.621951219512195,,,,,,,,,,,,,,50.04355400696864,Y,0
10582,27936,1073.0,37.7,57679.0,22430.0,128.0,665.0,11.929170549860205,,,,,,,,,,,,,,61.97576887232059,Y,0
10583,27937,4051.0,42.4,45099.0,19613.0,733.0,2006.0,18.094297704270552,,,,,,,,,,,,,,49.518637373488026,Y,0
10585,27939,2667.0,37.4,54191.0,22769.0,223.0,1284.0,8.361454818147731,,,,,,,,,,,,,,48.14398200224972,Y,0
10594,27950,2298.0,36.6,51442.0,21224.0,253.0,1252.0,11.009573542210617,,,,,,,,,,,,,,54.48215839860748,Y,0
10596,27954,6358.0,41.2,53588.0,25939.0,999.0,3696.0,15.712488203837685,,,,,,,,,,,,,,58.13148788927336,Y,0
10599,27958,9800.0,40.0,59888.0,23837.0,1100.0,4906.0,11.224489795918368,,,,,,,,,,,,,,50.06122448979592,Y,0
10600,27959,2802.0,44.0,52355.0,36914.0,166.0,1721.0,5.924339757316202,,,,,,,,,,,,,,61.42041399000714,Y,0
10603,27964,468.0,40.3,53143.0,31224.0,24.0,317.0,5.128205128205129,,,,,,,,,,,,,,67.73504273504274,Y,0
10605,27966,1105.0,43.8,54865.0,23776.0,118.0,694.0,10.678733031674208,,,,,,,,,,,,,,62.80542986425339,Y,0
10612,27976,3417.0,40.2,67014.0,27467.0,210.0,1709.0,6.145741878841089,,,,,,,,,,,,,,50.014632718759145,Y,0
10614,27979,1776.0,38.4,52250.0,23455.0,260.0,879.0,14.63963963963964,,,,,,,,,,,,,,49.49324324324324,Y,0
10616,27981,1864.0,42.0,51910.0,24944.0,76.0,964.0,4.07725321888412,,,,,,,,,,,,,,51.716738197424895,Y,0
10625,28012,20637.0,40.0,52292.0,30974.0,1871.0,11276.0,9.066240248098076,,,,,,,,,,,,,,54.639724766196636,Y,0
10631,28021,12285.0,43.7,42559.0,21885.0,1862.0,6176.0,15.156695156695157,,,,,,,,,,,,,,50.27269027269027,Y,0
10632,28023,14321.0,39.3,47952.0,24718.0,2336.0,7417.0,16.311710076112004,,,,,,,,,,,,,,51.791076042175824,Y,0
10633,28025,50140.0,36.8,50632.0,23389.0,7314.0,25623.0,14.587155963302752,,,,,,,,,,,,,,51.10291184682888,Y,0
10644,28032,2961.0,41.4,53073.0,31270.0,271.0,1737.0,9.152313407632557,,,,,,,,,,,,,,58.66261398176292,Y,0
10648,28037,18080.0,44.3,73078.0,37196.0,1133.0,9925.0,6.2665929203539825,,,,,,,,,,,,,,54.894911504424776,Y,0
10657,28071,3395.0,41.7,46823.0,31479.0,594.0,1613.0,17.496318114874814,,,,,,,,,,,,,,47.511045655375554,Y,0
10658,28072,1353.0,38.8,54265.0,20476.0,149.0,711.0,11.012564671101256,,,,,,,,,,,,,,52.549889135254986,Y,0
10669,28080,8383.0,39.9,57324.0,25656.0,1490.0,4544.0,17.774066563282833,,,,,,,,,,,,,,54.20493856614577,Y,0
10678,28097,5759.0,40.2,51475.0,23446.0,772.0,2887.0,13.405105052960584,,,,,,,,,,,,,,50.130230942872025,Y,0
10679,28098,3723.0,39.5,43491.0,23966.0,439.0,1999.0,11.791565941445072,,,,,,,,,,,,,,53.69325812516787,Y,0
10681,28102,100.0,39.3,89063.0,22984.0,2.0,49.0,2.0,,,,,,,,,,,,,,49.0,Y,0
10682,28103,10024.0,41.5,47734.0,21202.0,1278.0,5161.0,12.749401436552274,,,,,,,,,,,,,,51.48643256185156,Y,0
10688,28107,7136.0,42.7,49091.0,21628.0,637.0,3941.0,8.926569506726457,,,,,,,,,,,,,,55.22701793721973,Y,0
10693,28112,26162.0,38.3,47781.0,21914.0,3717.0,13322.0,14.20762938613256,,,,,,,,,,,,,,50.92118339576485,Y,0
10695,28115,33908.0,37.6,53157.0,25048.0,3170.0,18150.0,9.34882623569659,,,,,,,,,,,,,,53.52719122331013,Y,0
10702,28120,20253.0,40.7,50327.0,26833.0,2703.0,11093.0,13.346170937638869,,,,,,,,,,,,,,54.77213252357675,Y,0
10703,28124,6285.0,44.0,46625.0,23341.0,626.0,3198.0,9.960222752585521,,,,,,,,,,,,,,50.88305489260143,Y,0
10704,28125,2536.0,43.7,48750.0,28210.0,88.0,1444.0,3.470031545741325,,,,,,,,,,,,,,56.94006309148265,Y,0
10707,28129,5493.0,43.9,52803.0,24431.0,530.0,3116.0,9.648643728381577,,,,,,,,,,,,,,56.72674312761697,Y,0
10713,28137,3167.0,39.0,44549.0,19164.0,262.0,1533.0,8.272813388064414,,,,,,,,,,,,,,48.40543100726239,Y,0
10714,28138,9846.0,40.6,42476.0,20512.0,1766.0,4567.0,17.936217753402396,,,,,,,,,,,,,,46.38431850497664,Y,0
10717,28146,26585.0,43.3,46257.0,22377.0,4142.0,12989.0,15.580214406620275,,,,,,,,,,,,,,48.85837878502915,Y,0
10723,28163,5980.0,33.6,50569.0,19084.0,817.0,3023.0,13.66220735785953,,,,,,,,,,,,,,50.551839464882946,Y,0
10724,28164,13172.0,41.9,48790.0,27945.0,1614.0,6835.0,12.253264500455511,,,,,,,,,,,,,,51.890373519587,Y,0
10725,28166,9089.0,42.1,52220.0,23020.0,826.0,4809.0,9.087908460776763,,,,,,,,,,,,,,52.9101111233359,Y,0
10727,28168,11391.0,39.6,44570.0,20163.0,1849.0,5353.0,16.23211307172329,,,,,,,,,,,,,,46.99324027741199,Y,0
10755,28210,42603.0,36.5,54915.0,43773.0,5170.0,24142.0,12.135295636457526,,,,,,,,,,,,,,56.66737084242894,Y,0
10762,28214,33696.0,34.6,53527.0,24580.0,5053.0,18524.0,14.995845204178538,,,,,,,,,,,,,,54.97388414055081,Y,0
10763,28215,54896.0,34.0,45983.0,19783.0,10389.0,28216.0,18.924876129408336,,,,,,,,,,,,,,51.39900903526669,Y,0
10812,28312,18201.0,42.2,42037.0,23807.0,2597.0,9418.0,14.268446788637988,,,,,,,,,,,,,,51.74440964782155,Y,0
10815,28318,4704.0,41.4,51090.0,24053.0,807.0,2340.0,17.15561224489796,,,,,,,,,,,,,,49.744897959183675,Y,0
10828,28339,6574.0,42.2,40516.0,20005.0,1112.0,3143.0,16.915120170368116,,,,,,,,,,,,,,47.809552783693334,Y,0
10836,28348,33279.0,32.8,51295.0,23372.0,5215.0,16273.0,15.670542985065657,,,,,,,,,,,,,,48.89870488896902,Y,0
10841,28356,5038.0,37.5,50400.0,23777.0,911.0,2408.0,18.082572449384678,,,,,,,,,,,,,,47.796744739976184,Y,0
10848,28366,5095.0,34.1,42705.0,19319.0,1034.0,2525.0,20.29440628066732,,,,,,,,,,,,,,49.55839057899902,Y,0
10851,28371,6628.0,33.6,43365.0,18333.0,1403.0,3176.0,21.16777308388654,,,,,,,,,,,,,,47.91792395896198,Y,0
10866,28391,5396.0,39.3,56607.0,23826.0,585.0,2718.0,10.841363973313566,,,,,,,,,,,,,,50.370644922164566,Y,0
10882,28409,30855.0,42.5,74633.0,41064.0,1782.0,16882.0,5.775401069518717,,,,,,,,,,,,,,54.7139847674607,Y,0
10883,28411,32182.0,40.5,66553.0,33976.0,1967.0,17144.0,6.112112360947113,,,,,,,,,,,,,,53.272015412342306,Y,0
10892,28428,6175.0,42.3,61545.0,35588.0,682.0,3751.0,11.044534412955466,,,,,,,,,,,,,,60.74493927125506,Y,0
10893,28429,9039.0,35.9,48922.0,21373.0,1451.0,4514.0,16.052660692554486,,,,,,,,,,,,,,49.93915256112402,Y,0
10900,28436,2170.0,37.9,45417.0,22077.0,285.0,1032.0,13.133640552995391,,,,,,,,,,,,,,47.55760368663594,Y,0
10905,28443,17769.0,41.9,50996.0,26826.0,1950.0,8637.0,10.97416849569475,,,,,,,,,,,,,,48.60712476785413,Y,0
10907,28445,6412.0,36.4,56598.0,26816.0,941.0,3329.0,14.6756082345602,,,,,,,,,,,,,,51.918278228321896,Y,0
10917,28456,3453.0,42.5,43359.0,19887.0,428.0,1622.0,12.395018824210831,,,,,,,,,,,,,,46.97364610483638,Y,0
10918,28457,10031.0,38.9,43364.0,19797.0,2207.0,5163.0,22.00179443724454,,,,,,,,,,,,,,51.47044163094407,Y,0
10920,28460,8583.0,33.1,46164.0,25115.0,1602.0,4175.0,18.664802516602588,,,,,,,,,,,,,,48.64266573459163,Y,0
10933,28479,6174.0,39.1,52003.0,23481.0,932.0,3134.0,15.095562034337545,,,,,,,,,,,,,,50.76125688370586,Y,0
10934,28480,2511.0,38.2,69659.0,48382.0,479.0,1495.0,19.076065312624454,,,,,,,,,,,,,,59.538032656312225,Y,0
10936,28504,20832.0,43.2,43778.0,23147.0,3291.0,10614.0,15.797811059907835,,,,,,,,,,,,,,50.95046082949309,Y,0
10950,28525,2736.0,35.5,54227.0,19670.0,540.0,1348.0,19.736842105263158,,,,,,,,,,,,,,49.26900584795322,Y,0
10952,28527,1564.0,39.4,55658.0,23800.0,14.0,970.0,0.8951406649616368,,,,,,,,,,,,,,62.02046035805627,Y,0
10960,28538,2195.0,42.3,49667.0,22449.0,560.0,1059.0,25.5125284738041,,,,,,,,,,,,,,48.24601366742597,Y,0
10973,28555,4868.0,39.3,43750.0,20952.0,399.0,2398.0,8.196384552177486,,,,,,,,,,,,,,49.260476581758425,Y,0
10976,28560,28683.0,41.3,46376.0,24961.0,5431.0,13531.0,18.934560541087055,,,,,,,,,,,,,,47.17428441934247,Y,0
10981,28570,21503.0,41.2,45918.0,23486.0,3130.0,11063.0,14.556108449983723,,,,,,,,,,,,,,51.4486350741757,Y,0
10994,28584,11372.0,43.0,55581.0,29370.0,1207.0,5737.0,10.61378825184664,,,,,,,,,,,,,,50.448469926134365,Y,0
11012,28613,23438.0,36.8,44920.0,21613.0,3808.0,11776.0,16.24712006143869,,,,,,,,,,,,,,50.24319481184401,Y,0
11015,28617,2562.0,36.2,43021.0,21044.0,606.0,1463.0,23.653395784543324,,,,,,,,,,,,,,57.10382513661202,Y,0
11016,28618,1871.0,44.3,41929.0,23581.0,183.0,896.0,9.780865847140566,,,,,,,,,,,,,,47.88882950293961,Y,0
11027,28630,20632.0,38.9,41200.0,19818.0,4101.0,10069.0,19.87689026754556,,,,,,,,,,,,,,48.80283055447848,Y,0
11042,28650,12046.0,39.9,47831.0,19626.0,1812.0,6263.0,15.042337705462394,,,,,,,,,,,,,,51.99236260999502,Y,0
11049,28658,26148.0,41.8,40405.0,20529.0,4760.0,12615.0,18.204069144867677,,,,,,,,,,,,,,48.244607618173475,Y,0
11051,28660,2339.0,39.5,48224.0,20063.0,371.0,1292.0,15.861479264643009,,,,,,,,,,,,,,55.237280889268916,Y,0
11062,28673,5707.0,43.2,61741.0,32335.0,218.0,2850.0,3.819870334676713,,,,,,,,,,,,,,49.93867180655336,Y,0
11073,28689,1921.0,38.4,49104.0,19787.0,234.0,886.0,12.181155648099947,,,,,,,,,,,,,,46.121811556481,Y,0
11079,28698,2124.0,42.3,46779.0,23607.0,317.0,1105.0,14.924670433145009,,,,,,,,,,,,,,52.02448210922787,Y,0
11103,28729,2907.0,36.0,44471.0,24960.0,78.0,1610.0,2.6831785345717236,,,,,,,,,,,,,,55.38355693154455,Y,0
11104,28730,10321.0,42.4,54488.0,29546.0,1028.0,5356.0,9.960275167134968,,,,,,,,,,,,,,51.894196298808254,Y,0
11119,28748,11706.0,43.1,40781.0,20928.0,1969.0,6035.0,16.820433965487783,,,,,,,,,,,,,,51.554758243635746,Y,0
11140,28779,16457.0,42.2,41446.0,24536.0,2593.0,7704.0,15.756213161572584,,,,,,,,,,,,,,46.81290636203439,Y,0
11148,28790,3412.0,38.7,48246.0,23077.0,540.0,1657.0,15.826494724501758,,,,,,,,,,,,,,48.56389214536929,Y,0
11180,29016,16479.0,39.1,76156.0,34145.0,920.0,9212.0,5.5828630378056925,,,,,,,,,,,,,,55.901450330723954,Y,0
11182,29020,22509.0,42.8,42158.0,24776.0,4253.0,10673.0,18.89466435647963,,,,,,,,,,,,,,47.41658891998756,Y,0
11183,29030,2312.0,42.9,43958.0,24420.0,312.0,1198.0,13.494809688581315,,,,,,,,,,,,,,51.81660899653979,Y,0
11192,29040,9335.0,33.3,51056.0,21440.0,1368.0,4785.0,14.654525977504017,,,,,,,,,,,,,,51.25870380289234,Y,0
11194,29044,5599.0,40.5,44773.0,20912.0,806.0,2910.0,14.395427754956243,,,,,,,,,,,,,,51.973566708340776,Y,0
11195,29045,21378.0,38.2,55658.0,25691.0,2347.0,11182.0,10.978576106277481,,,,,,,,,,,,,,52.30610908410515,Y,0
11202,29054,9459.0,38.7,54086.0,25904.0,916.0,5227.0,9.683898932233852,,,,,,,,,,,,,,55.25954117771435,Y,0
11213,29070,14876.0,43.3,41633.0,23903.0,1796.0,7417.0,12.073137940306534,,,,,,,,,,,,,,49.85883301962893,Y,0
11217,29073,40827.0,36.1,52158.0,22882.0,5508.0,21667.0,13.491072084649865,,,,,,,,,,,,,,53.070272123839615,Y,0
11219,29075,3236.0,43.7,70491.0,30459.0,442.0,2016.0,13.658838071693449,,,,,,,,,,,,,,62.2991347342398,Y,0
11220,29078,15199.0,39.6,48534.0,23150.0,2110.0,7341.0,13.882492269228239,,,,,,,,,,,,,,48.29923021251398,Y,0
11225,29101,3208.0,33.0,47759.0,19114.0,729.0,1524.0,22.72443890274314,,,,,,,,,,,,,,47.50623441396509,Y,0
11237,29118,15950.0,41.5,46915.0,25660.0,2067.0,8130.0,12.95924764890282,,,,,,,,,,,,,,50.9717868338558,Y,0
11239,29123,7209.0,36.5,47585.0,18314.0,1668.0,3697.0,23.13774448605909,,,,,,,,,,,,,,51.283118324316824,Y,0
11258,29154,29547.0,35.8,49271.0,22002.0,3872.0,14564.0,13.104545300707347,,,,,,,,,,,,,,49.29096016516059,Y,0
11259,29160,8490.0,38.7,51594.0,20996.0,707.0,4381.0,8.327444051825678,,,,,,,,,,,,,,51.60188457008245,Y,0
11264,29166,1014.0,43.1,53269.0,28522.0,68.0,514.0,6.70611439842209,,,,,,,,,,,,,,50.69033530571992,Y,0
11267,29170,21101.0,36.8,56415.0,25261.0,2073.0,11734.0,9.824178948864983,,,,,,,,,,,,,,55.608738922325955,Y,0
11290,29223,50639.0,36.4,51040.0,28017.0,6490.0,28440.0,12.816208850885682,,,,,,,,,,,,,,56.1622464898596,Y,0
11300,29307,19317.0,42.8,43672.0,26176.0,2407.0,9645.0,12.460526996945696,,,,,,,,,,,,,,49.93011337164156,Y,0
11301,29316,22273.0,36.4,57716.0,25216.0,1808.0,11829.0,8.117451623041351,,,,,,,,,,,,,,53.109145602298746,Y,0
11305,29323,15011.0,41.7,42315.0,19673.0,3423.0,7249.0,22.803277596429286,,,,,,,,,,,,,,48.291253081073876,Y,0
11313,29334,12774.0,34.6,47103.0,24459.0,1764.0,6923.0,13.809300140911226,,,,,,,,,,,,,,54.196023172068266,Y,0
11320,29351,1356.0,41.0,43571.0,19741.0,162.0,678.0,11.946902654867257,,,,,,,,,,,,,,50.0,Y,0
11326,29365,9659.0,36.0,50755.0,21207.0,1033.0,4775.0,10.694688891189564,,,,,,,,,,,,,,49.43575939538255,Y,0
11328,29369,14236.0,35.5,61831.0,27940.0,1916.0,7593.0,13.4588367518966,,,,,,,,,,,,,,53.33661140769879,Y,0
11332,29374,3108.0,42.5,50859.0,25134.0,374.0,1606.0,12.033462033462033,,,,,,,,,,,,,,51.67310167310168,Y,0
11334,29376,6696.0,39.4,58185.0,25504.0,1137.0,3365.0,16.980286738351253,,,,,,,,,,,,,,50.253882915173236,Y,0
11335,29377,562.0,31.9,50225.0,18443.0,45.0,261.0,8.00711743772242,,,,,,,,,,,,,,46.44128113879004,Y,0
11360,29414,34605.0,36.3,63805.0,32177.0,3923.0,20324.0,11.336512064730531,,,,,,,,,,,,,,58.73139719693686,Y,0
11363,29420,23084.0,31.4,56864.0,24433.0,2980.0,12461.0,12.909374458499393,,,,,,,,,,,,,,53.981112458845956,Y,0
11370,29434,456.0,38.9,48750.0,20108.0,67.0,234.0,14.692982456140351,,,,,,,,,,,,,,51.31578947368421,Y,0
11377,29445,56629.0,30.9,58037.0,24120.0,6841.0,31940.0,12.080382842713098,,,,,,,,,,,,,,56.40219675431316,Y,0
11384,29453,1442.0,40.5,51389.0,22156.0,150.0,734.0,10.402219140083218,,,,,,,,,,,,,,50.90152565880721,Y,0
11386,29456,30719.0,31.7,48801.0,20267.0,4240.0,15505.0,13.802532634525864,,,,,,,,,,,,,,50.47364823073668,Y,0
11388,29461,31217.0,38.6,47392.0,22481.0,5050.0,15436.0,16.177082999647627,,,,,,,,,,,,,,49.44741647179421,Y,0
11399,29470,4202.0,42.4,43936.0,25860.0,865.0,2076.0,20.585435506901476,,,,,,,,,,,,,,49.40504521656354,Y,0
11414,29492,10731.0,35.6,88837.0,46944.0,347.0,5808.0,3.2336222160096915,,,,,,,,,,,,,,54.12356723511322,Y,0
11418,29505,26598.0,37.4,54110.0,24611.0,3123.0,13608.0,11.741484322129484,,,,,,,,,,,,,,51.16174148432213,Y,0
11421,29511,4778.0,40.0,41883.0,20075.0,844.0,2284.0,17.664294683968187,,,,,,,,,,,,,,47.80242779405609,Y,0
11428,29526,40040.0,38.0,41108.0,21121.0,8435.0,19733.0,21.066433566433567,,,,,,,,,,,,,,49.28321678321678,Y,0
11450,29568,13371.0,43.7,43304.0,23184.0,2233.0,6772.0,16.700321591504,,,,,,,,,,,,,,50.64692244409543,Y,0
11471,29583,5818.0,35.5,43090.0,18679.0,1119.0,2834.0,19.233413544173256,,,,,,,,,,,,,,48.71089721553798,Y,0
11503,29627,17213.0,43.5,43434.0,21876.0,2492.0,8156.0,14.47742984953233,,,,,,,,,,,,,,47.3827920757567,Y,0
11516,29644,18742.0,37.5,46112.0,21638.0,3087.0,9726.0,16.471027638459077,,,,,,,,,,,,,,51.89414150037349,Y,0
11517,29645,9133.0,42.4,45107.0,21214.0,1578.0,4777.0,17.278002846819227,,,,,,,,,,,,,,52.30482864338114,Y,0
11523,29653,4838.0,44.2,41098.0,23056.0,857.0,2494.0,17.713931376601902,,,,,,,,,,,,,,51.550227366680446,Y,0
11524,29654,10194.0,43.6,42742.0,20893.0,1620.0,4870.0,15.891701000588581,,,,,,,,,,,,,,47.77319992152246,Y,0
11530,29662,14604.0,38.8,51742.0,25199.0,983.0,7636.0,6.731032593809915,,,,,,,,,,,,,,52.28704464530266,Y,0
11533,29666,6812.0,42.7,41023.0,21763.0,1020.0,3195.0,14.973576042278331,,,,,,,,,,,,,,46.90252495596007,Y,0
11539,29673,25872.0,39.0,44200.0,22307.0,3195.0,13007.0,12.34925788497217,,,,,,,,,,,,,,50.27442795299938,Y,0
11544,29681,49692.0,39.2,75832.0,33678.0,3018.0,25613.0,6.073412219270708,,,,,,,,,,,,,,51.54350800933752,Y,0
11552,29690,20841.0,36.0,46409.0,21561.0,2643.0,9880.0,12.681733122211027,,,,,,,,,,,,,,47.406554387985224,Y,0
11557,29697,12122.0,37.6,51947.0,22210.0,1360.0,5796.0,11.219270747401419,,,,,,,,,,,,,,47.81389209701369,Y,0
11559,29704,4091.0,43.6,45096.0,21809.0,971.0,2148.0,23.735028110486432,,,,,,,,,,,,,,52.505499877780494,Y,0
11566,29710,29485.0,38.9,55525.0,27080.0,3521.0,14657.0,11.941665253518739,,,,,,,,,,,,,,49.710022045107685,Y,0
11567,29712,2383.0,37.6,43750.0,22942.0,297.0,1258.0,12.463281577843055,,,,,,,,,,,,,,52.79060008392782,Y,0
11570,29717,1096.0,40.8,49375.0,23546.0,98.0,592.0,8.941605839416058,,,,,,,,,,,,,,54.01459854014598,Y,0
11574,29726,1881.0,42.7,45082.0,20576.0,291.0,1118.0,15.470494417862838,,,,,,,,,,,,,,59.43646996278575,Y,0
11575,29727,1561.0,39.6,49500.0,18651.0,338.0,815.0,21.6527866752082,,,,,,,,,,,,,,52.21012171684817,Y,0
11577,29729,2209.0,42.1,45104.0,21480.0,485.0,1064.0,21.95563603440471,,,,,,,,,,,,,,48.166591217745584,Y,0
11585,29743,981.0,43.8,45368.0,23379.0,114.0,532.0,11.62079510703364,,,,,,,,,,,,,,54.230377166156984,Y,0
11586,29745,29857.0,39.3,48924.0,22340.0,5188.0,14725.0,17.376159694543993,,,,,,,,,,,,,,49.31841779147268,Y,0
11597,29821,1113.0,38.8,63125.0,27942.0,368.0,573.0,33.06379155435759,,,,,,,,,,,,,,51.482479784366575,Y,0
11602,29829,9352.0,36.3,45637.0,21910.0,1756.0,4594.0,18.776732249786143,,,,,,,,,,,,,,49.123182207014544,Y,0
11616,29848,981.0,44.3,45250.0,20297.0,125.0,520.0,12.7420998980632,,,,,,,,,,,,,,53.00713557594292,Y,0
11622,29860,14547.0,42.0,66070.0,28568.0,1610.0,6966.0,11.067574070255036,,,,,,,,,,,,,,47.88616209527738,Y,0
11652,29935,3020.0,40.2,40432.0,26060.0,402.0,1619.0,13.311258278145695,,,,,,,,,,,,,,53.609271523178805,Y,0
11670,30011,15328.0,34.7,53907.0,22215.0,1975.0,7664.0,12.88491649269311,,,,,,,,,,,,,,50.0,Y,0
11671,30012,27342.0,34.1,42890.0,19244.0,5778.0,12971.0,21.132323897300857,,,,,,,,,,,,,,47.43983614951357,Y,0
11674,30014,36840.0,34.8,45837.0,21915.0,6236.0,17530.0,16.92725298588491,,,,,,,,,,,,,,47.58414766558089,Y,0
11675,30016,50852.0,34.2,51550.0,20226.0,7566.0,25320.0,14.878470856603476,,,,,,,,,,,,,,49.791551954692046,Y,0
11676,30017,21151.0,38.5,78783.0,30719.0,1552.0,11886.0,7.337714528863883,,,,,,,,,,,,,,56.19592454257482,Y,0
11697,30025,8756.0,40.2,49868.0,24565.0,933.0,4416.0,10.655550479671083,,,,,,,,,,,,,,50.433988122430335,Y,0
11698,30028,21234.0,36.8,66724.0,25938.0,2151.0,10874.0,10.129980220401244,,,,,,,,,,,,,,51.210323066779694,Y,0
11704,30035,20154.0,33.9,41584.0,18760.0,4366.0,10169.0,21.66319341073732,,,,,,,,,,,,,,50.456485064999505,Y,0
11705,30038,39490.0,33.9,48856.0,24007.0,5199.0,21959.0,13.165358318561662,,,,,,,,,,,,,,55.606482653836416,Y,0
11706,30039,42049.0,34.3,60819.0,24370.0,5463.0,22808.0,12.991985540678732,,,,,,,,,,,,,,54.2414801778877,Y,0
11718,30046,34744.0,33.8,47003.0,19533.0,6847.0,17992.0,19.706999769744417,,,,,,,,,,,,,,51.784480773658764,Y,0
11722,30054,11826.0,38.8,60798.0,24316.0,1396.0,5808.0,11.80449856248943,,,,,,,,,,,,,,49.112125824454594,Y,0
11723,30055,3080.0,37.5,60568.0,25293.0,355.0,1501.0,11.525974025974026,,,,,,,,,,,,,,48.73376623376623,Y,0
11725,30058,54053.0,31.5,45792.0,20649.0,9821.0,28838.0,18.16920429948384,,,,,,,,,,,,,,53.35134035113685,Y,0
11757,30082,24720.0,36.1,70884.0,36740.0,3816.0,13176.0,15.436893203883495,,,,,,,,,,,,,,53.300970873786405,Y,0
11758,30083,52056.0,32.6,41179.0,18916.0,11444.0,28823.0,21.98401721223298,,,,,,,,,,,,,,55.36921776548333,Y,0
11763,30088,27003.0,35.8,46108.0,20882.0,3573.0,14954.0,13.231863126319299,,,,,,,,,,,,,,55.37903195941192,Y,0
11768,30094,31024.0,40.3,57033.0,26465.0,3040.0,15925.0,9.798865394533264,,,,,,,,,,,,,,51.331227436823106,Y,0
11781,30102,35198.0,36.3,62523.0,28076.0,4224.0,19416.0,12.00068185692369,,,,,,,,,,,,,,55.162225126427636,Y,0
11783,30104,4357.0,39.0,41096.0,19459.0,875.0,2025.0,20.0826256598577,,,,,,,,,,,,,,46.476933669956395,Y,0
11786,30107,12522.0,40.6,63362.0,27977.0,1052.0,6525.0,8.401213863600065,,,,,,,,,,,,,,52.108289410637276,Y,0
11788,30110,12638.0,40.0,44078.0,21314.0,3077.0,5977.0,24.347206836524766,,,,,,,,,,,,,,47.29387561322994,Y,0
11795,30116,22793.0,34.7,50983.0,22504.0,3563.0,10936.0,15.631992278331067,,,,,,,,,,,,,,47.97964287281183,Y,0
11802,30122,23930.0,32.8,42308.0,20359.0,4209.0,12476.0,17.5888006686168,,,,,,,,,,,,,,52.13539490179691,Y,0
11806,30127,60016.0,38.0,71164.0,28683.0,6260.0,31136.0,10.430551852839242,,,,,,,,,,,,,,51.879498800319915,Y,0
11808,30134,43108.0,34.0,49386.0,21496.0,8103.0,21433.0,18.796975039435836,,,,,,,,,,,,,,49.71930964090192,Y,0
11811,30137,1838.0,42.5,61667.0,24923.0,169.0,1041.0,9.194776931447226,,,,,,,,,,,,,,56.637649619151254,Y,0
11824,30145,8713.0,37.3,59931.0,21026.0,1167.0,4030.0,13.393779410076897,,,,,,,,,,,,,,46.25272581200505,Y,0
11830,30153,18382.0,36.7,44072.0,19858.0,3155.0,8690.0,17.163529539767165,,,,,,,,,,,,,,47.27450767054727,Y,0
11837,30170,3501.0,38.1,57759.0,22920.0,580.0,1664.0,16.566695229934304,,,,,,,,,,,,,,47.529277349328765,Y,0
11838,30171,3601.0,37.5,59859.0,21991.0,467.0,1692.0,12.968619827825604,,,,,,,,,,,,,,46.98694806998056,Y,0
11839,30173,5556.0,40.7,47014.0,21800.0,646.0,2839.0,11.627069834413247,,,,,,,,,,,,,,51.097912167026635,Y,0
11840,30175,6221.0,37.5,43474.0,21421.0,1172.0,2935.0,18.83941488506671,,,,,,,,,,,,,,47.17891014306382,Y,0
11843,30178,3355.0,39.9,67444.0,29161.0,136.0,1856.0,4.053651266766021,,,,,,,,,,,,,,55.320417287630406,Y,0
11844,30179,16505.0,36.7,47961.0,20007.0,2413.0,8052.0,14.61981217812784,,,,,,,,,,,,,,48.785216601029994,Y,0
11845,30180,34137.0,35.4,60428.0,26193.0,3711.0,16745.0,10.870902539766236,,,,,,,,,,,,,,49.052347892316256,Y,0
11847,30183,5298.0,40.3,59091.0,25167.0,401.0,2624.0,7.568893922234806,,,,,,,,,,,,,,49.52812382030955,Y,0
11848,30184,7233.0,38.5,57234.0,24946.0,788.0,3455.0,10.89451126780036,,,,,,,,,,,,,,47.76717821097746,Y,0
11850,30187,8806.0,42.3,64328.0,27458.0,836.0,4950.0,9.493527140585964,,,,,,,,,,,,,,56.21167385873268,Y,0
11859,30206,2971.0,36.0,55684.0,20650.0,348.0,1417.0,11.71322786940424,,,,,,,,,,,,,,47.69437899697072,Y,0
11865,30215,32317.0,42.4,87289.0,36264.0,1367.0,16535.0,4.229971841445678,,,,,,,,,,,,,,51.16502150570907,Y,0
